smiles,group
CCCCCCCCC(C)C,valid
CCCCCCCCC(C)C,valid
CCCCCCCCC(C)C,valid
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
CCc1ccccc1OC,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
C=Cc1cccc(CC)c1,training
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CC12CCC(C1)C(C)(C)C2=O,test
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
CCCC(C)c1ccccc1,training
C=Cc1cc(C)ccc1C,training
C=Cc1cc(C)ccc1C,training
C=Cc1cc(C)ccc1C,training
C=Cc1cc(C)ccc1C,training
C=Cc1cc(C)ccc1C,training
C=Cc1cc(C)ccc1C,training
C=Cc1cc(C)ccc1C,training
C=Cc1cc(C)ccc1C,training
C=Cc1cc(C)ccc1C,training
C=Cc1cc(C)ccc1C,training
C=Cc1cc(C)ccc1C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
CC(C)CCOC(=O)CC(C)C,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
C=CCCCCCCCCC,training
CC(C)=CCCC(C)O,training
CC(C)=CCCC(C)O,training
CC(C)=CCCC(C)O,training
CC(C)=CCCC(C)O,training
CC(C)=CCCC(C)O,training
CC(C)=CCCC(C)O,training
CC(C)=CCCC(C)O,training
CC(C)=CCCC(C)O,training
CC(C)=CCCC(C)O,training
CC(C)=CCCC(C)O,training
CC(C)=CCCC(C)O,training
CCCCC(CC)CO,training
CCCCC(CC)CO,training
CCCCC(CC)CO,training
CCCCC(CC)CO,training
CCCCC(CC)CO,training
CCCCC(CC)CO,training
CCCCC(CC)CO,training
CCCCC(CC)CO,training
CCCCC(CC)CO,training
CCCCC(CC)CO,training
Cc1cc(C)c(C)cc1C,training
Cc1cc(C)c(C)cc1C,training
Cc1cc(C)c(C)cc1C,training
Cc1cc(C)c(C)cc1C,training
Cc1cc(C)c(C)cc1C,training
Cc1cc(C)c(C)cc1C,training
Cc1cc(C)c(C)cc1C,training
Cc1cc(C)c(C)cc1C,training
Cc1cc(C)c(C)cc1C,training
Cc1cc(C)c(C)cc1C,training
Cc1cc(C)c(C)cc1C,training
CCCCCCCC(C)=O,training
CCCCCCCC(C)=O,training
CCCCCCCC(C)=O,training
CCCCCCCC(C)=O,training
CCCCCCCC(C)=O,training
CCCCCCCC(C)=O,training
CCCCCCCC(C)=O,training
CCCCCCCC(C)=O,training
CCCCCCCC(C)=O,training
CCCCCCCC(C)=O,training
CCCCCCCC(C)=O,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCCCCC,training
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCCCCCCC(=O)OC,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1ccc(OC)cc1,valid
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
CCc1cccc(OC)c1,test
O=Cc1ccccc1O,training
O=Cc1ccccc1O,training
O=Cc1ccccc1O,training
O=Cc1ccccc1O,training
O=Cc1ccccc1O,training
O=Cc1ccccc1O,training
O=Cc1ccccc1O,training
O=Cc1ccccc1O,training
O=Cc1ccccc1O,training
O=Cc1ccccc1O,training
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
COC(=O)c1ccccc1,valid
C=Cc1cccc(C=C)c1,training
C=Cc1cccc(C=C)c1,training
C=Cc1cccc(C=C)c1,training
C=Cc1cccc(C=C)c1,training
C=Cc1cccc(C=C)c1,training
C=Cc1cccc(C=C)c1,training
C=Cc1cccc(C=C)c1,training
C=Cc1cccc(C=C)c1,training
C=Cc1cccc(C=C)c1,training
C=Cc1cccc(C=C)c1,training
C=Cc1cccc(C=C)c1,training
Cc1cc(C)c(C)c(C)c1,training
Cc1cc(C)c(C)c(C)c1,training
Cc1cc(C)c(C)c(C)c1,training
Cc1cc(C)c(C)c(C)c1,training
Cc1cc(C)c(C)c(C)c1,training
Cc1cc(C)c(C)c(C)c1,training
Cc1cc(C)c(C)c(C)c1,training
Cc1cc(C)c(C)c(C)c1,training
Cc1cc(C)c(C)c(C)c1,training
Cc1cc(C)c(C)c(C)c1,training
Cc1cc(C)c(C)c(C)c1,training
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CC(=O)OCCOC(C)=O,valid
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCOC(=O)c1ccco1,training
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CCc1cc(C)cc(CC)c1,valid
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
CC(=O)Oc1ccccc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
C=Cc1ccc(C(C)C)cc1,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC12CCC(C1)C(C)(C)C2O,training
CC(=O)c1ccccc1,training
CC(=O)c1ccccc1,training
CC(=O)c1ccccc1,training
CC(=O)c1ccccc1,training
CC(=O)c1ccccc1,training
CC(=O)c1ccccc1,training
CC(=O)c1ccccc1,training
CC(=O)c1ccccc1,training
CC(=O)c1ccccc1,training
CC(=O)c1ccccc1,training
CC(=O)c1ccccc1,training
COC(=O)CCC(C)=O,training
COC(=O)CCC(C)=O,training
COC(=O)CCC(C)=O,training
COC(=O)CCC(C)=O,training
COC(=O)CCC(C)=O,training
COC(=O)CCC(C)=O,training
COC(=O)CCC(C)=O,training
COC(=O)CCC(C)=O,training
COC(=O)CCC(C)=O,training
COC(=O)CCC(C)=O,training
COC(=O)CCC(C)=O,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
CCOC(=O)C(=O)OCC,training
c1ccc2c(c1)CCCC2,test
c1ccc2c(c1)CCCC2,test
c1ccc2c(c1)CCCC2,test
c1ccc2c(c1)CCCC2,test
c1ccc2c(c1)CCCC2,test
c1ccc2c(c1)CCCC2,test
c1ccc2c(c1)CCCC2,test
c1ccc2c(c1)CCCC2,test
c1ccc2c(c1)CCCC2,test
c1ccc2c(c1)CCCC2,test
c1ccc2c(c1)CCCC2,test
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
CC(C)=CC(=O)C=C(C)C,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(C)c(C)c1C,training
CC1(C)CCC(=O)O1,training
CC1(C)CCC(=O)O1,training
CC1(C)CCC(=O)O1,training
CC1(C)CCC(=O)O1,training
CC1(C)CCC(=O)O1,training
CC1(C)CCC(=O)O1,training
CC1(C)CCC(=O)O1,training
CC1(C)CCC(=O)O1,training
CC1(C)CCC(=O)O1,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCOC(=O)CC(=O)OCC,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
CCc1cc(C)c(C)cc1C,training
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
C=Cc1c(C)cc(C)cc1C,test
CCCCCCCCO,training
CCCCCCCCO,training
CCCCCCCCO,training
CCCCCCCCO,training
CCCCCCCCO,training
CCCCCCCCO,training
CCCCCCCCO,training
CCCCCCCCO,training
CCCCCCCCO,training
CCCCCCCCO,training
CC1=CC(=O)CC(C)(C)C1,valid
CC1=CC(=O)CC(C)(C)C1,valid
CC1=CC(=O)CC(C)(C)C1,valid
CC1=CC(=O)CC(C)(C)C1,valid
CC1=CC(=O)CC(C)(C)C1,valid
CC1=CC(=O)CC(C)(C)C1,valid
CC1=CC(=O)CC(C)(C)C1,valid
CC1=CC(=O)CC(C)(C)C1,valid
CC1=CC(=O)CC(C)(C)C1,valid
CC1=CC(=O)CC(C)(C)C1,valid
CC1=CC(=O)CC(C)(C)C1,valid
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
O=CC(=O)c1ccccc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
C=Cc1ccc(OC)cc1,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
CCOCCOCCO,training
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
COC(=O)C=CC(=O)OC,test
Cc1cccc(O)c1C,training
Cc1cccc(O)c1C,training
Cc1cccc(O)c1C,training
Cc1cccc(O)c1C,training
Cc1cccc(O)c1C,training
Cc1cccc(O)c1C,training
Cc1cccc(O)c1C,training
Cc1cccc(O)c1C,training
Cc1cccc(O)c1C,training
Cc1cccc(O)c1C,training
CCc1ccccc1O,training
CCc1ccccc1O,training
CCc1ccccc1O,training
CCc1ccccc1O,training
CCc1ccccc1O,training
CCc1ccccc1O,training
CCc1ccccc1O,training
CCc1ccccc1O,training
CCc1ccccc1O,training
CCc1ccccc1O,training
CCc1ccccc1O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)CCC(C)=O,training
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CCOC(=O)c1ccccc1,test
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
CC(=O)CCC(=O)OC(C)C,training
c1ccc2ccccc2c1,test
c1ccc2ccccc2c1,test
c1ccc2ccccc2c1,test
c1ccc2ccccc2c1,test
c1ccc2ccccc2c1,test
c1ccc2ccccc2c1,test
c1ccc2ccccc2c1,test
c1ccc2ccccc2c1,test
c1ccc2ccccc2c1,test
c1ccc2ccccc2c1,test
c1ccc2ccccc2c1,test
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CC1(C)C2CCC1(C)C(OC=O)C2,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CCc1ccc(CC)c(CC)c1,training
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(=O)OCc1ccccc1,test
CC(C)CCC(=O)O,valid
CC(C)CCC(=O)O,valid
CC(C)CCC(=O)O,valid
CC(C)CCC(=O)O,valid
CC(C)CCC(=O)O,valid
CC(C)CCC(=O)O,valid
CC(C)CCC(=O)O,valid
CC(C)CCC(=O)O,valid
CC(C)CCC(=O)O,valid
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CCOC(=O)C(CC)C(=O)OCC,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CC1CCC(C(C)C)C(OC=O)C1,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
CCCCCCCCCC=O,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
COC(=O)C=C(C)C(=O)OC,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=Cc1cc(C)c(C)cc1C,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
C=CC(=O)OCC(CC)CCCC,training
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
